CustomerID,Age,Gender,TenureYears,MonthlyCharges,TotalCharges,ContractType,InternetService,PaymentMethod,SeniorCitizen,SupportCalls,StreamingService,PaperlessBilling,Churn
CUST00262,20.0,Female,2,54.88,1877.73,One year,Fiber optic,Bank transfer,No,0,No,No,No
CUST00263,37.0,Male,2,89.39,2930.63,Two year,DSL,Electronic check,No,2,No,No,No
CUST00264,53.0,Female,1,35.96,628.03,One year,Fiber optic,Electronic check,No,1,Yes,No,Yes
CUST00265,36.0,Female,8,109.63,10671.66,Month-to-month,DSL,Electronic check,No,1,Yes,Yes,No
CUST00266,43.0,Female,2,60.45,2154.52,Month-to-month,Fiber optic,Credit card,No,0,No,No,No
CUST00267,20.0,Female,10,65.56,8644.07,Month-to-month,No,Credit card,No,3,No,Yes,No
CUST00268,36.0,Female,4,90.58,4985.8,Month-to-month,Fiber optic,Credit card,No,0,No,Yes,No
CUST00269,37.0,Male,8,102.08,9981.12,One year,DSL,Credit card,No,2,No,No,No
CUST00270,49.0,Male,7,43.63,3968.18,Two year,Fiber optic,Bank transfer,No,1,No,Yes,Yes
CUST00271,24.0,Female,1,86.14,,One year,DSL,Credit card,No,2,No,No,No
CUST00272,69.0,Male,2,59.2,1922.81,Month-to-month,DSL,Bank transfer,Yes,1,No,Yes,No
CUST00273,58.0,Female,1,56.87,1189.71,Month-to-month,Fiber optic,Electronic check,No,2,Yes,No,Yes
CUST00274,50.0,Male,7,89.0,7648.19,Two year,No,Bank transfer,No,0,Yes,No,No
CUST00275,57.0,Male,5,58.72,3650.72,Two year,Fiber optic,Electronic check,No,2,No,Yes,No
CUST00276,56.0,Male,5,54.61,3407.71,Month-to-month,Fiber optic,Credit card,No,2,No,Yes,No
CUST00277,35.0,Male,8,103.59,11078.76,Month-to-month,Fiber optic,Electronic check,No,2,No,Yes,Yes
CUST00278,57.0,Male,7,30.13,2735.33,One year,DSL,Electronic check,No,6,No,Yes,Yes
CUST00279,18.0,Male,3,87.59,4003.5,Month-to-month,No,Bank transfer,No,0,No,Yes,Yes
CUST00280,28.0,Male,3,44.87,1717.09,Month-to-month,Fiber optic,Electronic check,No,4,Yes,No,No
CUST00281,45.0,Male,8,21.55,2310.25,Month-to-month,No,Mailed check,No,1,No,No,No
CUST00282,42.0,Female,0,36.68,367.99,Month-to-month,No,Electronic check,No,2,No,Yes,No
CUST00283,67.0,Female,1,80.67,1248.16,Month-to-month,Fiber optic,Credit card,Yes,5,No,Yes,Yes
CUST00284,40.0,Male,1,90.91,2056.02,Month-to-month,No,Electronic check,No,1,No,No,No
CUST00285,48.0,Male,5,22.11,1412.78,Month-to-month,No,Mailed check,No,2,Yes,No,Yes
CUST00286,47.0,Male,3,23.64,928.08,One year,Fiber optic,Bank transfer,No,0,Yes,No,No
CUST00287,59.0,Female,10,110.25,13660.71,One year,DSL,Electronic check,No,3,Yes,Yes,No
CUST00288,52.0,Male,9,27.33,3252.53,Month-to-month,Fiber optic,Mailed check,No,2,Yes,No,No
CUST00289,24.0,Male,2,109.42,3837.52,Two year,DSL,Credit card,No,2,Yes,Yes,Yes
CUST00290,33.0,Female,2,42.82,1225.46,Month-to-month,Fiber optic,Credit card,No,5,Yes,Yes,No
CUST00291,43.0,Female,2,94.0,3079.42,Month-to-month,DSL,Bank transfer,No,4,Yes,Yes,Yes
CUST00292,65.0,Female,5,50.97,3488.04,Month-to-month,Fiber optic,Credit card,Yes,0,No,No,Yes
CUST00293,69.0,Male,7,105.88,9939.19,One year,No,Mailed check,Yes,1,Yes,Yes,Yes
CUST00294,66.0,Female,10,90.05,11189.76,Month-to-month,DSL,Electronic check,Yes,1,Yes,No,No
CUST00295,19.0,Male,6,60.18,4730.84,Month-to-month,Fiber optic,Mailed check,No,6,Yes,Yes,Yes
CUST00296,18.0,Female,3,27.63,1225.24,One year,DSL,Bank transfer,No,1,Yes,No,No
CUST00297,65.0,Male,10,93.27,11312.61,Month-to-month,Fiber optic,Electronic check,Yes,2,Yes,No,Yes
CUST00298,29.0,Male,3,81.69,3361.06,One year,Fiber optic,Mailed check,No,2,Yes,Yes,No
CUST00299,22.0,Male,10,20.29,2610.41,One year,DSL,Bank transfer,No,1,No,Yes,No
CUST00300,54.0,Female,9,20.94,2340.64,Two year,Fiber optic,Bank transfer,No,2,No,Yes,No
CUST00301,49.0,Male,10,100.88,13269.23,Month-to-month,No,Electronic check,No,3,No,No,No
CUST00302,26.0,Male,10,45.94,5573.98,Month-to-month,Fiber optic,Electronic check,No,2,No,No,Yes
CUST00303,58.0,Male,10,83.61,10997.97,Two year,Fiber optic,Credit card,No,2,No,No,No
CUST00304,52.0,Female,1,65.42,1006.45,One year,Fiber optic,Credit card,No,2,Yes,No,No
CUST00305,36.0,Male,0,106.34,163.45,One year,DSL,Electronic check,No,4,No,Yes,Yes
CUST00306,65.0,Male,8,111.7,11194.26,Month-to-month,No,Credit card,Yes,1,Yes,No,Yes
CUST00307,33.0,Male,1,119.68,2590.96,Month-to-month,Fiber optic,Electronic check,No,0,No,Yes,No
CUST00308,20.0,Male,7,35.37,3299.2,Month-to-month,Fiber optic,Credit card,No,2,No,No,Yes
CUST00309,37.0,Female,8,106.3,10555.3,Month-to-month,DSL,Mailed check,No,1,No,No,No
CUST00310,41.0,Male,3,46.6,1825.07,Month-to-month,Fiber optic,Bank transfer,No,4,No,Yes,Yes
CUST00311,50.0,Female,7,79.08,7280.77,Month-to-month,Fiber optic,Electronic check,No,3,No,Yes,No
CUST00312,41.0,Female,8,70.58,7201.91,One year,Fiber optic,Electronic check,No,3,No,No,No
CUST00313,69.0,Male,9,21.8,2566.19,Month-to-month,Fiber optic,Electronic check,Yes,5,Yes,No,No
CUST00314,28.0,Female,9,113.28,12377.59,Month-to-month,Fiber optic,Mailed check,No,2,No,Yes,Yes
CUST00315,66.0,Female,4,27.83,1550.54,Month-to-month,Fiber optic,Bank transfer,Yes,0,No,No,Yes
CUST00316,25.0,Female,6,88.82,7197.74,Month-to-month,Fiber optic,Credit card,No,2,No,No,No
CUST00317,53.0,Male,9,98.5,11812.83,Month-to-month,No,Credit card,No,1,No,Yes,No
CUST00318,55.0,Female,3,99.53,4425.76,Month-to-month,No,Bank transfer,No,2,Yes,Yes,Yes
CUST00319,57.0,Female,0,33.55,119.11,Month-to-month,Fiber optic,Credit card,No,2,Yes,Yes,Yes
CUST00320,37.0,Male,2,,1696.07,One year,Fiber optic,Electronic check,No,0,No,No,Yes
CUST00321,52.0,Male,4,102.94,5769.8,Month-to-month,DSL,Bank transfer,No,3,No,Yes,No
CUST00322,65.0,Female,2,50.27,1546.05,One year,DSL,Mailed check,Yes,3,Yes,Yes,No
CUST00323,42.0,Female,10,66.77,8739.57,Two year,Fiber optic,Bank transfer,No,1,No,Yes,Yes
CUST00324,52.0,Female,6,47.28,3829.33,One year,Fiber optic,Electronic check,No,4,No,No,No
CUST00325,42.0,Male,8,66.36,6809.01,Month-to-month,DSL,Bank transfer,No,2,No,Yes,No
CUST00326,46.0,Female,5,108.78,7118.51,Month-to-month,Fiber optic,Mailed check,No,2,Yes,No,No
CUST00327,35.0,Male,9,65.51,7431.99,One year,No,Mailed check,No,1,Yes,No,No
CUST00328,63.0,Female,0,75.59,263.76,Two year,No,Bank transfer,Yes,1,Yes,Yes,Yes
CUST00329,35.0,Female,6,60.4,4420.71,Two year,Fiber optic,Bank transfer,No,2,Yes,No,No
CUST00330,19.0,Male,2,66.01,2067.7,Month-to-month,Fiber optic,Credit card,No,1,No,Yes,No
CUST00331,52.0,Female,4,21.52,1104.76,One year,DSL,Credit card,No,4,Yes,No,No
CUST00332,33.0,Male,9,48.37,5383.17,Two year,Fiber optic,Electronic check,No,2,No,Yes,No
CUST00333,58.0,Female,3,63.66,2443.22,Two year,No,Credit card,No,3,Yes,No,Yes
CUST00334,53.0,Male,9,83.38,9262.31,Month-to-month,No,Electronic check,No,2,Yes,No,Yes
CUST00335,50.0,Male,4,65.01,3208.22,Month-to-month,Fiber optic,Electronic check,No,3,No,No,No
CUST00336,21.0,Female,4,53.78,3034.08,Month-to-month,DSL,Bank transfer,No,1,No,Yes,No
CUST00337,50.0,Male,5,58.81,3847.08,Month-to-month,Fiber optic,Credit card,No,1,Yes,Yes,No
CUST00338,31.0,Female,9,44.23,5094.27,One year,Fiber optic,Mailed check,No,1,Yes,No,No
CUST00339,38.0,Male,9,112.45,13044.93,Two year,No,Mailed check,No,3,No,Yes,No
CUST00340,65.0,Male,10,72.17,9504.6,Two year,DSL,Bank transfer,Yes,4,Yes,No,No
CUST00341,37.0,Male,5,21.34,1317.76,Month-to-month,Fiber optic,Mailed check,No,0,Yes,Yes,Yes
CUST00342,25.0,Female,7,21.94,1965.76,One year,DSL,Mailed check,No,1,Yes,Yes,No
CUST00343,24.0,Male,7,117.3,10287.78,Month-to-month,Fiber optic,Bank transfer,No,1,Yes,No,No
CUST00344,20.0,Male,10,42.15,5321.18,One year,Fiber optic,Mailed check,No,2,No,Yes,No
CUST00345,34.0,Male,8,100.56,10772.51,One year,Fiber optic,Bank transfer,No,0,No,Yes,No
CUST00346,50.0,Female,7,25.83,2401.26,Month-to-month,Fiber optic,Electronic check,No,3,Yes,No,No
CUST00347,65.0,Female,10,112.12,14382.92,Month-to-month,Fiber optic,Credit card,Yes,1,Yes,No,No
CUST00348,29.0,Male,1,107.44,1918.2,Month-to-month,DSL,Mailed check,No,1,No,Yes,No
CUST00349,68.0,Male,9,77.11,8974.23,Month-to-month,Fiber optic,Bank transfer,Yes,1,No,No,No
CUST00350,39.0,Female,10,20.9,2536.34,Two year,No,Mailed check,No,2,Yes,Yes,Yes
CUST00351,39.0,Male,0,45.78,341.0,Month-to-month,DSL,Credit card,No,3,No,Yes,No
CUST00352,63.0,Male,9,60.68,6983.75,Month-to-month,DSL,Mailed check,Yes,3,Yes,Yes,No
CUST00353,47.0,Male,1,66.01,1109.83,Month-to-month,Fiber optic,Electronic check,No,1,Yes,Yes,No
CUST00354,55.0,Male,1,49.77,757.33,Two year,Fiber optic,Bank transfer,No,2,No,Yes,Yes
CUST00355,55.0,Male,2,23.29,789.14,Month-to-month,Fiber optic,Credit card,No,1,No,No,No
CUST00356,62.0,Male,9,79.01,,Month-to-month,Fiber optic,Electronic check,Yes,3,Yes,No,No
CUST00357,68.0,Female,6,72.42,5342.16,One year,No,Mailed check,Yes,0,Yes,Yes,No
CUST00358,25.0,Male,1,48.3,861.95,Month-to-month,Fiber optic,Mailed check,No,1,Yes,Yes,No
CUST00359,44.0,Male,0,23.8,89.92,Month-to-month,DSL,Mailed check,No,2,Yes,No,Yes
CUST00360,44.0,Female,5,119.46,8266.63,One year,Fiber optic,Credit card,No,0,No,No,No
CUST00361,51.0,Female,8,68.2,7091.17,Month-to-month,No,Bank transfer,No,3,No,No,No
CUST00362,38.0,Female,2,95.6,3202.4,Two year,No,Credit card,No,1,No,Yes,Yes
CUST00363,47.0,Female,5,65.23,4212.0,One year,Fiber optic,Electronic check,No,2,No,No,No
CUST00364,50.0,Male,2,24.32,806.1,Month-to-month,DSL,Bank transfer,No,0,Yes,No,No
CUST00365,45.0,Female,0,50.96,534.33,Month-to-month,No,Credit card,No,1,Yes,Yes,No
CUST00366,64.0,Male,4,52.01,2746.02,Two year,Fiber optic,Mailed check,Yes,2,No,No,No
CUST00367,50.0,Female,9,103.84,11706.8,One year,Fiber optic,Electronic check,No,1,Yes,No,No
CUST00368,22.0,Female,10,85.42,11181.43,Month-to-month,DSL,Mailed check,No,3,Yes,No,No
CUST00369,65.0,Female,3,47.54,1785.02,Month-to-month,Fiber optic,Credit card,Yes,2,No,Yes,No
CUST00370,36.0,Male,6,116.77,8974.02,Month-to-month,DSL,Electronic check,No,2,Yes,Yes,Yes
CUST00371,21.0,Female,5,52.15,3249.23,One year,DSL,Bank transfer,No,1,Yes,Yes,No
CUST00372,52.0,Female,9,119.82,13098.58,Two year,DSL,Bank transfer,No,2,Yes,No,No
CUST00373,66.0,Female,6,119.62,8880.78,One year,Fiber optic,Credit card,Yes,0,No,No,No
CUST00374,34.0,Male,4,39.12,2102.45,Month-to-month,Fiber optic,Credit card,No,2,Yes,No,No
CUST00375,61.0,Male,3,51.27,2284.41,Month-to-month,DSL,Bank transfer,Yes,1,No,Yes,No
CUST00376,45.0,Female,6,68.6,5226.09,One year,DSL,Bank transfer,No,1,No,Yes,No
CUST00377,47.0,Male,6,86.41,7115.55,Two year,DSL,Credit card,No,1,Yes,No,No
CUST00378,46.0,Female,5,72.8,4791.24,Month-to-month,DSL,Bank transfer,No,4,No,No,No
CUST00379,63.0,Male,7,116.94,11185.37,Month-to-month,Fiber optic,Electronic check,Yes,4,No,No,Yes
CUST00380,23.0,Female,3,92.4,4388.6,Month-to-month,DSL,Credit card,No,1,Yes,Yes,No
CUST00381,52.0,Male,9,41.2,4841.25,Month-to-month,DSL,Electronic check,No,1,No,No,No
CUST00382,58.0,Female,4,30.51,1807.91,One year,Fiber optic,Mailed check,No,1,Yes,No,No
CUST00383,54.0,Male,3,88.84,3978.08,Two year,DSL,Electronic check,No,3,No,No,No
CUST00384,41.0,Male,0,35.85,389.02,Month-to-month,DSL,Credit card,No,3,No,Yes,No
CUST00385,46.0,Female,7,98.77,8652.37,Month-to-month,No,Mailed check,No,1,Yes,No,No
CUST00386,66.0,Female,0,51.1,245.26,Month-to-month,Fiber optic,Bank transfer,Yes,3,No,Yes,No
CUST00387,63.0,Male,4,52.69,3018.2,Two year,No,Electronic check,Yes,2,Yes,Yes,No
CUST00388,48.0,Female,5,21.08,1384.33,Month-to-month,Fiber optic,Electronic check,No,0,Yes,No,No
CUST00389,52.0,Female,5,90.1,6325.98,Month-to-month,No,Credit card,No,1,No,Yes,No
CUST00390,,Female,4,31.33,1837.63,Month-to-month,DSL,Bank transfer,No,2,Yes,Yes,No
CUST00391,69.0,Female,2,97.29,2753.02,Month-to-month,Fiber optic,Credit card,Yes,3,Yes,No,Yes
CUST00392,38.0,Male,4,69.19,4017.03,Two year,Fiber optic,Bank transfer,No,1,No,Yes,No
CUST00393,49.0,Female,7,98.43,8533.58,Month-to-month,No,Credit card,No,4,No,No,Yes
CUST00394,40.0,Male,1,78.39,1307.24,Month-to-month,Fiber optic,Bank transfer,No,1,Yes,No,No
CUST00395,50.0,Male,5,28.24,1883.54,One year,No,Mailed check,No,2,Yes,No,No
CUST00396,20.0,Female,8,96.57,9607.83,Month-to-month,Fiber optic,Credit card,No,2,Yes,No,Yes
CUST00397,35.0,Female,7,26.98,2465.22,Month-to-month,Fiber optic,Mailed check,No,1,Yes,Yes,No
CUST00398,42.0,Male,10,67.87,8644.31,Two year,No,Credit card,No,4,Yes,Yes,No
CUST00399,59.0,Female,7,37.23,3249.28,One year,No,Credit card,No,3,Yes,Yes,Yes
CUST00400,48.0,Female,7,95.23,8928.01,One year,Fiber optic,Credit card,No,1,No,No,No
CUST00401,20.0,Male,6,111.16,8887.03,One year,DSL,Electronic check,No,1,Yes,No,No
CUST00402,57.0,Male,7,75.41,6673.44,Two year,DSL,Credit card,No,1,Yes,Yes,No
CUST00403,63.0,Male,5,72.71,4621.01,Month-to-month,DSL,Bank transfer,Yes,3,No,No,No
CUST00404,41.0,Female,1,96.4,2185.03,Month-to-month,DSL,Electronic check,No,1,Yes,No,Yes
CUST00405,67.0,Female,1,20.51,455.18,Month-to-month,DSL,Bank transfer,Yes,0,No,Yes,No
CUST00406,49.0,Male,7,111.78,9783.81,Month-to-month,Fiber optic,Bank transfer,No,1,No,Yes,Yes
CUST00407,64.0,Male,10,39.74,4824.1,Month-to-month,No,Bank transfer,Yes,3,Yes,No,No
CUST00408,39.0,Female,0,118.41,1166.32,Two year,DSL,Bank transfer,No,1,Yes,No,Yes
CUST00409,40.0,Female,5,93.63,6345.36,Two year,Fiber optic,Bank transfer,No,1,Yes,No,No
CUST00410,19.0,Female,5,97.43,6051.35,Month-to-month,Fiber optic,Mailed check,No,1,No,Yes,No
CUST00411,44.0,Male,10,85.62,10913.21,Month-to-month,No,Electronic check,No,3,No,No,Yes
CUST00412,59.0,Female,3,67.17,2819.39,Month-to-month,DSL,Bank transfer,No,2,No,Yes,Yes
CUST00413,19.0,Female,10,77.16,9993.77,Two year,Fiber optic,Mailed check,No,2,Yes,Yes,No
CUST00414,43.0,Male,10,24.64,3038.11,Month-to-month,No,Mailed check,No,4,No,Yes,No
CUST00415,34.0,Female,9,82.4,9392.34,One year,DSL,Bank transfer,No,3,No,No,No
CUST00416,57.0,Male,2,82.61,2207.23,Two year,Fiber optic,Credit card,No,5,Yes,Yes,No
CUST00417,50.0,Female,10,109.12,14352.86,Month-to-month,No,Bank transfer,No,5,No,Yes,No
CUST00418,26.0,Male,2,,2368.76,Two year,DSL,Mailed check,No,3,No,Yes,No
CUST00419,60.0,Male,0,27.71,252.27,Month-to-month,No,Bank transfer,Yes,2,No,No,No
CUST00420,65.0,Male,2,50.62,1649.82,One year,No,Mailed check,Yes,5,No,Yes,No
CUST00421,56.0,Female,3,85.56,3564.15,Month-to-month,DSL,Bank transfer,No,5,Yes,No,No
CUST00422,46.0,Female,10,43.93,5761.69,Month-to-month,DSL,Mailed check,No,2,No,No,Yes
CUST00423,59.0,Female,10,48.05,5852.59,Two year,Fiber optic,Bank transfer,No,1,No,No,Yes
CUST00424,43.0,Female,4,102.05,5902.15,One year,No,Credit card,No,0,Yes,Yes,Yes
CUST00425,52.0,Male,2,78.43,2146.44,Month-to-month,DSL,Credit card,No,4,No,Yes,No
CUST00426,67.0,Female,5,70.85,4574.38,Month-to-month,Fiber optic,Mailed check,Yes,2,Yes,No,No
CUST00427,42.0,Female,10,51.85,6570.11,Month-to-month,DSL,Credit card,No,2,Yes,Yes,Yes
CUST00428,41.0,Male,4,93.09,5362.84,One year,No,Credit card,No,1,No,No,No
CUST00429,30.0,Male,2,48.77,1669.1,Month-to-month,Fiber optic,Electronic check,No,2,No,No,No
CUST00430,24.0,Male,5,93.71,6318.03,Two year,Fiber optic,Bank transfer,No,3,No,No,Yes
CUST00431,53.0,Male,5,27.01,1767.36,Month-to-month,Fiber optic,Bank transfer,No,1,Yes,No,No
CUST00432,62.0,Female,7,106.45,10156.56,Month-to-month,No,Credit card,Yes,2,No,Yes,Yes
CUST00433,37.0,Male,1,69.96,1099.19,One year,Fiber optic,Credit card,No,4,No,Yes,No
CUST00434,18.0,Female,0,63.85,627.9,Month-to-month,Fiber optic,Mailed check,No,2,Yes,Yes,Yes
CUST00435,25.0,Female,3,81.1,3546.71,Two year,DSL,Bank transfer,No,3,No,Yes,No
CUST00436,63.0,Male,6,82.42,6358.36,One year,Fiber optic,Electronic check,Yes,3,Yes,No,No
CUST00437,33.0,Male,10,33.2,4017.7,Month-to-month,Fiber optic,Electronic check,No,4,Yes,No,No
CUST00438,31.0,Male,9,95.62,10892.32,One year,Fiber optic,Credit card,No,1,Yes,Yes,No
CUST00439,29.0,Male,2,47.59,1334.61,Month-to-month,Fiber optic,Mailed check,No,2,No,No,Yes
CUST00440,68.0,Male,2,110.5,2889.33,Month-to-month,Fiber optic,Mailed check,Yes,1,Yes,Yes,No
CUST00441,40.0,Female,4,101.79,5071.86,Month-to-month,No,Bank transfer,No,3,No,No,Yes
CUST00442,32.0,Male,4,54.63,2885.73,One year,DSL,Credit card,No,3,No,No,No
CUST00443,45.0,Female,9,100.77,11665.37,Month-to-month,DSL,Credit card,No,1,No,Yes,No
CUST00444,51.0,Male,2,55.64,1903.6,Month-to-month,No,Mailed check,No,0,Yes,No,No
CUST00445,19.0,Female,8,30.09,2979.49,Month-to-month,No,Electronic check,No,2,Yes,No,Yes
CUST00446,49.0,Female,3,116.19,4841.76,Month-to-month,Fiber optic,Electronic check,No,1,Yes,Yes,No
CUST00447,40.0,Female,2,85.26,2499.1,Month-to-month,No,Bank transfer,No,1,Yes,Yes,No
CUST00448,39.0,Male,10,65.61,8309.33,Month-to-month,Fiber optic,Credit card,No,1,No,Yes,No
CUST00449,68.0,Male,1,59.78,1309.51,Month-to-month,No,Credit card,Yes,1,Yes,No,No
CUST00450,42.0,Male,9,52.47,6038.78,Month-to-month,Fiber optic,Electronic check,No,2,Yes,No,No
CUST00451,39.0,Female,10,,15395.2,Month-to-month,DSL,Credit card,No,1,Yes,No,No
CUST00452,39.0,Female,8,33.47,3437.51,Two year,Fiber optic,Credit card,No,2,Yes,Yes,No
CUST00453,66.0,Male,3,51.48,2246.71,One year,No,Mailed check,Yes,5,No,No,No
CUST00454,69.0,Male,2,68.55,2043.56,Month-to-month,Fiber optic,Bank transfer,Yes,4,No,Yes,No
CUST00455,59.0,Female,6,67.8,5563.26,Two year,No,Bank transfer,No,1,Yes,No,No
CUST00456,23.0,Female,7,67.14,6389.18,Month-to-month,Fiber optic,Bank transfer,No,0,No,No,Yes
CUST00457,32.0,Male,10,37.58,4811.39,Month-to-month,Fiber optic,Mailed check,No,5,Yes,No,No
CUST00458,60.0,Male,1,34.49,759.77,Two year,Fiber optic,Bank transfer,Yes,3,Yes,Yes,No
CUST00459,54.0,Male,6,45.48,3349.56,One year,Fiber optic,Bank transfer,No,4,Yes,No,No
CUST00460,50.0,Female,4,111.45,6571.9,Two year,Fiber optic,Electronic check,No,0,Yes,No,No
CUST00461,25.0,Female,10,31.31,3853.58,Two year,DSL,Electronic check,No,3,No,Yes,No
CUST00462,61.0,Male,4,95.74,4961.41,Month-to-month,No,Bank transfer,Yes,2,Yes,No,Yes
CUST00463,61.0,Male,2,95.75,2449.92,Two year,Fiber optic,Mailed check,Yes,3,Yes,No,No
CUST00464,22.0,Male,4,100.98,6020.37,Two year,No,Mailed check,No,5,No,No,No
CUST00465,56.0,Male,1,108.66,2430.95,Month-to-month,Fiber optic,Mailed check,No,1,Yes,Yes,Yes
CUST00466,21.0,Male,3,46.3,2178.18,Two year,Fiber optic,Credit card,No,1,Yes,No,No
CUST00467,23.0,Female,5,42.46,2985.76,Month-to-month,Fiber optic,Credit card,No,3,No,No,No
CUST00468,62.0,Male,0,66.55,417.59,One year,No,Mailed check,Yes,1,No,Yes,No
CUST00469,49.0,Female,9,46.51,5542.36,Month-to-month,DSL,Electronic check,No,1,No,Yes,No
CUST00470,69.0,Female,3,93.43,4453.27,Month-to-month,No,Credit card,Yes,3,No,No,No
CUST00471,47.0,Female,5,83.59,5561.1,One year,Fiber optic,Mailed check,No,1,Yes,Yes,No
CUST00472,64.0,Female,8,107.5,10635.18,Month-to-month,No,Credit card,Yes,3,Yes,No,No
CUST00473,52.0,Female,10,28.27,3625.48,One year,No,Credit card,No,1,Yes,Yes,No
CUST00474,57.0,Female,10,111.51,14689.19,Month-to-month,Fiber optic,Credit card,No,2,Yes,No,No
CUST00475,69.0,Female,1,49.33,1114.54,Month-to-month,Fiber optic,Credit card,Yes,0,No,Yes,No
CUST00476,33.0,Female,10,69.07,,Month-to-month,Fiber optic,Mailed check,No,1,No,Yes,Yes
CUST00477,30.0,Male,6,63.86,5317.75,One year,No,Credit card,No,2,Yes,No,No
CUST00478,67.0,Male,5,96.03,6802.14,Two year,Fiber optic,Bank transfer,Yes,3,No,Yes,No
CUST00479,59.0,Male,1,62.03,1336.07,One year,Fiber optic,Mailed check,No,1,No,Yes,No
CUST00480,47.0,Male,7,114.36,10624.16,One year,Fiber optic,Mailed check,No,1,Yes,Yes,No
CUST00481,36.0,Male,6,110.25,8369.35,Month-to-month,Fiber optic,Mailed check,No,3,Yes,Yes,No
CUST00482,34.0,Female,10,107.22,13706.44,Month-to-month,Fiber optic,Credit card,No,4,No,No,Yes
CUST00483,36.0,Female,4,27.13,1485.0,Month-to-month,DSL,Mailed check,No,1,No,No,No
CUST00484,45.0,Female,4,105.43,6165.69,Two year,DSL,Electronic check,No,6,No,No,Yes
CUST00485,43.0,Female,6,98.16,7696.61,One year,No,Bank transfer,No,1,Yes,No,No
CUST00486,54.0,Female,8,30.35,2986.6,Month-to-month,No,Electronic check,No,3,Yes,Yes,No
CUST00487,43.0,Male,10,30.74,3721.22,Month-to-month,DSL,Bank transfer,No,2,No,Yes,No
CUST00488,40.0,Male,8,30.12,3146.23,Month-to-month,No,Bank transfer,No,1,No,No,Yes
CUST00489,26.0,Female,8,21.13,2177.43,One year,DSL,Credit card,No,0,Yes,Yes,No
CUST00490,29.0,Male,5,74.86,4838.99,Month-to-month,Fiber optic,Bank transfer,No,1,No,Yes,No
CUST00491,18.0,Male,9,117.34,13008.16,One year,DSL,Bank transfer,No,1,No,Yes,No
CUST00492,18.0,Male,5,63.87,4223.97,Month-to-month,No,Electronic check,No,1,No,Yes,No
CUST00493,64.0,Male,2,74.08,1933.72,Month-to-month,No,Bank transfer,Yes,2,No,No,No
CUST00494,51.0,Male,0,116.8,548.63,Two year,Fiber optic,Mailed check,No,6,Yes,Yes,Yes
CUST00495,49.0,Female,6,45.52,3512.84,Month-to-month,Fiber optic,Mailed check,No,2,Yes,No,No
CUST00496,65.0,Male,3,105.85,4458.59,Two year,Fiber optic,Bank transfer,Yes,3,No,Yes,No
CUST00497,42.0,Male,0,74.64,457.75,Month-to-month,Fiber optic,Mailed check,No,2,Yes,No,Yes
CUST00498,57.0,Female,7,76.95,6758.29,Month-to-month,DSL,Credit card,No,5,Yes,No,No
CUST00499,62.0,Female,5,54.32,3821.54,Month-to-month,Fiber optic,Mailed check,Yes,0,No,No,No
CUST00500,18.0,Female,5,76.16,4943.62,One year,Fiber optic,Credit card,No,1,Yes,No,No
CUST00501,33.0,Female,1,27.31,424.0,One year,Fiber optic,Bank transfer,No,3,No,No,Yes
CUST00502,56.0,Female,0,96.46,283.0,Month-to-month,DSL,Credit card,No,3,No,Yes,Yes
CUST00503,22.0,Female,1,48.47,,Month-to-month,Fiber optic,Credit card,No,1,Yes,Yes,Yes
CUST00504,39.0,Female,3,108.76,4104.94,One year,Fiber optic,Bank transfer,No,0,No,Yes,No
CUST00505,46.0,Female,1,56.79,758.83,Month-to-month,No,Bank transfer,No,1,Yes,No,Yes
CUST00506,20.0,Male,0,34.28,262.47,Month-to-month,DSL,Credit card,No,4,No,Yes,No
CUST00507,29.0,Female,6,89.59,7150.23,Month-to-month,Fiber optic,Electronic check,No,2,No,No,No
CUST00508,43.0,Female,10,36.46,4624.06,One year,Fiber optic,Bank transfer,No,2,No,No,No
CUST00509,33.0,Male,10,95.37,12339.46,Month-to-month,DSL,Bank transfer,No,1,Yes,No,No
CUST00510,68.0,Female,7,116.81,9979.15,Month-to-month,Fiber optic,Electronic check,Yes,2,No,No,Yes
CUST00511,54.0,Female,5,97.96,6984.13,Month-to-month,DSL,Mailed check,No,1,Yes,No,No
CUST00512,39.0,Female,3,22.24,846.14,Month-to-month,DSL,Electronic check,No,1,No,No,No
CUST00513,46.0,Female,5,79.99,5472.46,Month-to-month,Fiber optic,Mailed check,No,1,No,No,Yes
CUST00514,31.0,Male,2,89.54,2369.89,Two year,Fiber optic,Electronic check,No,1,No,Yes,Yes
CUST00515,45.0,Male,7,102.55,9709.33,Month-to-month,No,Credit card,No,1,No,No,No
CUST00516,22.0,Female,9,25.6,2934.22,Month-to-month,Fiber optic,Bank transfer,No,3,No,No,No
CUST00517,64.0,Male,1,68.01,945.69,Month-to-month,Fiber optic,Electronic check,Yes,2,Yes,Yes,No
CUST00518,66.0,Male,4,73.54,4102.35,Two year,DSL,Bank transfer,Yes,1,No,Yes,No
CUST00519,47.0,Male,0,36.91,40.61,Month-to-month,DSL,Mailed check,No,5,No,Yes,No
CUST00520,63.0,Male,5,52.24,3632.57,Two year,No,Credit card,Yes,3,Yes,Yes,No
CUST00521,69.0,Male,1,64.02,1290.41,Month-to-month,Fiber optic,Bank transfer,Yes,2,No,No,Yes
